Ticker,Company,Country,Sector,RawTicker,Exchange,ISIN,WeightPct,SourceFund,SourceURL,SourceAsOf,MappingConfidence
MOTV3.SA,MOTIVA INFRAESTRUTURA DE MOBILIDAD,Brasilien,Industrie,MOTV3,XBSP,,0.01523,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
0392.HK,BEIJING ENTERPRISES HOLDINGS LTD,China,Versorger,392,Hong Kong Exchanges And Clearing Ltd,,0.01516,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
BALKRISIND.NS,BALKRISHNA INDUSTRIES LTD,Indien,Zyklische Konsumgüter,BALKRISIND,National Stock Exchange Of India,,0.01492,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
KALYANKJIL.NS,KALYAN JEWELLERS INDIA LTD,Indien,Zyklische Konsumgüter,KALYANKJIL,National Stock Exchange Of India,,0.01464,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
2382.SR,ADES HOLDING CO,Saudi-Arabien,Energie,2382,Saudi Stock Exchange,,0.01463,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
RVNL.NS,RAIL VIKAS NIGAM LTD,Indien,Industrie,RVNL,National Stock Exchange Of India,,0.0144,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
1111.SR,SAUDI TADAWUL GROUP CO,Saudi-Arabien,Financials,1111,Saudi Stock Exchange,,0.01439,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
TEL.PS,PLDT INC,Philippinen,Kommunikation,TEL,Philippine Stock Exchange Inc.,,0.01422,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
2380.HK,CHINA POWER INTERNATIONAL DEVELOPM,China,Versorger,2380,Hong Kong Exchanges And Clearing Ltd,,0.01412,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
YTL.KL,YTL CORPORATION,Malaysia,Versorger,YTL,Bursa Malaysia,,0.01404,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
ASTRAL.NS,ASTRAL LTD,Indien,Industrie,ASTRAL,National Stock Exchange Of India,,0.01401,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
3311.HK,CHINA STATE CONSTRUCTION INTERNATI,China,Industrie,3311,Hong Kong Exchanges And Clearing Ltd,,0.01399,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
1908.HK,C D INTERNATIONAL INVESTMENT GROUP,China,Immobilien,1908,Hong Kong Exchanges And Clearing Ltd,,0.01394,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
CHDRAUIB.MX,GRUPO COMERCIAL CHEDRAUI,Mexiko,Nichtzyklische Konsumgüter,CHDRAUIB,Bolsa Mexicana De Valores,,0.01386,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
0968.HK,XINYI SOLAR HOLDINGS LTD,China,IT,968,Hong Kong Exchanges And Clearing Ltd,,0.01381,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
CMIG4.SA,CIA ENERGETICA DE MINAS GERAIS PRE,Brasilien,Versorger,CMIG4,XBSP,,0.01357,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
2633.TW,TAIWAN HIGH SPEED RAIL CORP,Taiwan,Industrie,2633,Taiwan Stock Exchange,,0.01355,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
MPHC.QA,MESAIEED PETROCHEMICAL HOLDING,Qatar,Materialien,MPHC,Qatar Exchange,,0.01354,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
DUBK.QA,DUKHAN BANK,Qatar,Financials,DUBK,Qatar Exchange,,0.01353,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
CPIN.JK,CHAROEN POKPHAND INDONESIA,Indonesien,Nichtzyklische Konsumgüter,CPIN,Indonesia Stock Exchange,,0.01344,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
CUAN.JK,PETRINDO JAYA KREASI,Indonesien,Energie,CUAN,Indonesia Stock Exchange,,0.01343,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
